-3.8329007625579834,3.8328664302825928
-3.833034038543701,3.7996649742126465
-3.833024024963379,3.7666075229644775
-3.8331806659698486,3.7339954376220703
-3.8332324028015137,3.70155668258667
-3.8333356380462646,3.6694393157958984
-3.8334531784057617,3.6376023292541504
-3.833503246307373,3.6059632301330566
-3.8336374759674072,3.5746612548828125
-3.833627223968506,3.543478488922119
-3.833766222000122,3.512683153152466
-3.833813428878784,3.482048988342285
-3.833920478820801,3.4517099857330322
-3.8340203762054443,3.4216017723083496
-3.8340673446655273,3.391679286956787
-3.8342010974884033,3.36206316947937
-3.8341917991638184,3.332547187805176
-3.8343119621276855,3.3033664226531982
-3.8343567848205566,3.274338483810425
-3.8344640731811523,3.245579242706299
-3.834455966949463,3.2169339656829834
-3.8345932960510254,3.1886188983917236
-3.8347280025482178,3.1605050563812256
-3.834719657897949,3.1324751377105713
-3.8348233699798584,3.1047351360321045
-3.8348662853240967,3.077141284942627
-3.834974527359009,3.0497915744781494
-3.834967613220215,3.0225391387939453
-3.8350884914398193,2.9955739974975586
-3.835130214691162,2.9687297344207764
-3.8352134227752686,2.9420976638793945
-3.8353028297424316,2.9156477451324463
-3.835343360900879,2.8893349170684814
-3.8354523181915283,2.863245725631714
-3.835447072982788,2.83724045753479
-3.835552215576172,2.811483860015869
-3.835592031478882,2.7858431339263916
-3.8356778621673584,2.76039719581604
-3.835754871368408,2.7351038455963135
-3.8357932567596436,2.70993971824646
-3.8359010219573975,2.684978485107422
-3.835897922515869,2.6600916385650635
-3.8359897136688232,2.635420083999634
-3.836026906967163,2.61085844039917
-3.8361141681671143,2.5864756107330322
-3.8361120223999023,2.5621755123138428
-3.836216449737549,2.5380876064300537
-3.8362536430358887,2.5140931606292725
-3.836322069168091,2.490255832672119
-3.8364012241363525,2.466559410095215
-3.836437940597534,2.4429681301116943
-3.8365249633789062,2.419538974761963
-3.8365249633789062,2.396183729171753
-3.8366167545318604,2.373011827468872
-3.8366525173187256,2.3499300479888916
-3.8367223739624023,2.3269917964935303
-3.8367908000946045,2.304173231124878
-3.8368256092071533,2.2814531326293945
-3.594919443130493,2.1164143085479736
-3.3373165130615234,1.9451806545257568
-3.337385654449463,1.9257432222366333
-3.337416648864746,1.9063810110092163
-3.337476968765259,1.8871315717697144
-3.338179111480713,1.8683357238769531
-3.354412794113159,1.858229398727417
-3.3893074989318848,1.8582615852355957
-3.425055503845215,1.8584524393081665
-3.4611446857452393,1.8585143089294434
-3.4980430603027344,1.8586913347244263
-3.5352678298950195,1.858717441558838
-3.5735130310058594,1.858949899673462
-3.612072467803955,1.8590097427368164
-3.6513912677764893,1.8591200113296509
-3.6914305686950684,1.8592498302459717
-3.7320539951324463,1.8593212366104126
-3.7735424041748047,1.859464406967163
-3.815690279006958,1.8595669269561768
-3.836923122406006,1.8492213487625122
-3.8378713130950928,1.8290668725967407
-3.837905168533325,1.8085570335388184
-3.8379616737365723,1.7881416082382202
-3.838014841079712,1.7678072452545166
-3.8380470275878906,1.7475444078445435
-3.838114023208618,1.7273772954940796
-3.838125228881836,1.7072640657424927
-3.8381857872009277,1.6872503757476807
-3.8382182121276855,1.6673005819320679
-3.8382749557495117,1.647436499595642
-3.838287591934204,1.6276276111602783
-3.838353395462036,1.6079140901565552
-3.838418483734131,1.5882717370986938
-3.8384315967559814,1.5686784982681274
-3.838484048843384,1.549170732498169
-3.8385162353515625,1.529723048210144
-3.838571071624756,1.5103516578674316
-3.8385860919952393,1.4910308122634888
-3.8386447429656982,1.4717918634414673
-3.8386759757995605,1.452606439590454
-3.8387222290039062,1.4334896802902222
-3.83876895904541,1.4144349098205566
-3.8388001918792725,1.3954353332519531
-3.838853597640991,1.3765037059783936
-3.8388705253601074,1.357617974281311
-3.8389217853546143,1.3388020992279053
-3.8389530181884766,1.3200362920761108
-3.838998556137085,1.3013312816619873
-3.8390400409698486,1.2826799154281616
-3.839071273803711,1.264078974723816
-3.8391220569610596,1.2455376386642456
-3.8391408920288086,1.2270381450653076
-3.839186191558838,1.2085983753204346
-3.839216709136963,1.1902042627334595
-3.839261531829834,1.1718640327453613
-3.8392810821533203,1.1535645723342896
-3.839329481124878,1.1353214979171753
-3.839359998703003,1.1171197891235352
-3.8393988609313965,1.0989664793014526
-3.839439630508423,1.080858588218689
-3.8394694328308105,1.0627918243408203
-3.8395116329193115,1.0447719097137451
-3.839533567428589,1.0267889499664307
-3.8395767211914062,1.0088531970977783
-3.839606523513794,0.9909548163414001
-3.839643955230713,0.9730984568595886
-3.8396811485290527,0.955281138420105
-3.8397109508514404,0.9375004172325134
-3.8397510051727295,0.9197597503662109
-3.8397743701934814,0.9020518064498901
-3.839812755584717,0.8843835592269897
-3.839841842651367,0.8667483329772949
-3.839878797531128,0.8491492867469788
-3.839902400970459,0.8315810561180115
-3.8399415016174316,0.8140490651130676
-3.839979887008667,0.7965490818023682
-3.8400042057037354,0.7790774703025818
-3.8400392532348633,0.7616387605667114
-3.8400676250457764,0.744228720664978
-3.840102195739746,0.7268489599227905
-3.8401267528533936,0.7094957828521729
-3.840162515640259,0.6921724081039429
-3.8401906490325928,0.6748746037483215
-3.8402228355407715,0.6576038002967834
